Timestamp[s],Timestamp,PERCLOS
2295,20:40:11,
2296,20:40:12,
2297,20:40:13,
2298,20:40:14,
2299,20:40:15,
2300,20:40:16,
2301,20:40:17,
2302,20:40:18,
2303,20:40:19,
2304,20:40:20,
2305,20:40:21,
2306,20:40:22,
2307,20:40:23,
2308,20:40:24,
2309,20:40:25,
2310,20:40:26,
2312,20:40:28,
2313,20:40:29,
2314,20:40:30,
2315,20:40:31,
2316,20:40:32,
2317,20:40:33,
2318,20:40:34,
2319,20:40:35,
2320,20:40:36,
2321,20:40:37,
2322,20:40:38,
2323,20:40:39,
2324,20:40:40,
2325,20:40:41,
2326,20:40:42,
2327,20:40:43,
2328,20:40:44,
2329,20:40:45,
2330,20:40:46,
2331,20:40:47,
2332,20:40:48,
2333,20:40:49,
2334,20:40:50,
2335,20:40:51,
2336,20:40:52,
2337,20:40:53,
2338,20:40:54,
2339,20:40:55,
2340,20:40:56,
2341,20:40:57,
2342,20:40:58,0
2343,20:40:59,0.002038736
2344,20:41:00,0.003125
2346,20:41:02,0
2347,20:41:03,0
2348,20:41:04,0.001048218
2349,20:41:05,0
2350,20:41:06,0
2351,20:41:07,0
2352,20:41:08,0.007238883
2353,20:41:09,0
2354,20:41:10,0
2355,20:41:11,0
2356,20:41:12,0
2357,20:41:13,0
2358,20:41:14,0
2359,20:41:15,0
2360,20:41:16,0.001043841
2361,20:41:17,0
2362,20:41:18,0
2363,20:41:19,0
2364,20:41:20,0
2365,20:41:21,0
2366,20:41:22,0
2367,20:41:23,0
2369,20:41:25,0
2370,20:41:26,0
2371,20:41:27,0
2372,20:41:28,0
2373,20:41:29,0
2374,20:41:30,0.003045685
2375,20:41:31,0.002094241
2376,20:41:32,0.00102145
2377,20:41:33,0.001040583
2378,20:41:34,0.003125
2379,20:41:35,0.002066116
2380,20:41:36,0
2381,20:41:37,0.001023541
2382,20:41:38,0.001041667
2383,20:41:39,0.002089864
2384,20:41:40,0.001066098
2385,20:41:41,0
2386,20:41:42,0.011363636
2387,20:41:43,0.001031992
2388,20:41:44,0.008230453
2389,20:41:45,0
2390,20:41:46,0
2392,20:41:48,0.00105042
2393,20:41:49,0
2394,20:41:50,0
2395,20:41:51,0
2396,20:41:52,0
2397,20:41:53,0.001051525
2398,20:41:54,0
2399,20:41:55,0
2400,20:41:56,0
2401,20:41:57,0
2402,20:41:58,0
2403,20:41:59,0.003095975
2404,20:42:00,0
2405,20:42:01,0
2406,20:42:02,0.005219207
2407,20:42:03,0.003125
2408,20:42:04,0.001034126
2409,20:42:05,0.002063983
2410,20:42:06,0.001053741
2411,20:42:07,0.004179728
2412,20:42:08,0
2413,20:42:09,0
2415,20:42:11,0
2416,20:42:12,0
2417,20:42:13,0
2418,20:42:14,0
2419,20:42:15,0.002083333
2420,20:42:16,0.002057613
2421,20:42:17,0
2422,20:42:18,0
2423,20:42:19,0.001035197
2424,20:42:20,0.002063983
2425,20:42:21,0.00308642
2426,20:42:22,0.004158004
2427,20:42:23,0.009911894
2428,20:42:24,0.001033058
2429,20:42:25,0
2430,20:42:26,0
2431,20:42:27,0
2432,20:42:28,0.001039501
2433,20:42:29,0
2435,20:42:31,0
2436,20:42:32,0.002805049
2437,20:42:33,0
2438,20:42:34,0
2439,20:42:35,0
2440,20:42:36,0
2441,20:42:37,0
2442,20:42:38,0.002030457
2443,20:42:39,0
2444,20:42:40,0
2445,20:42:41,0
2446,20:42:42,0.004127967
2447,20:42:43,0
2448,20:42:44,0
2449,20:42:45,0
2450,20:42:46,0
2451,20:42:47,0
2452,20:42:48,0.002055498
2453,20:42:49,0.001053741
2454,20:42:50,0.003089598
2455,20:42:51,0
2456,20:42:52,0.003121748
2458,20:42:54,0
2459,20:42:55,0
2460,20:42:56,0.002047083
2461,20:42:57,0
2462,20:42:58,0
2463,20:42:59,0.001040583
2464,20:43:00,0
2465,20:43:01,0
2466,20:43:02,0
2467,20:43:03,0
2468,20:43:04,0.001030928
2469,20:43:05,0.008359457
2470,20:43:06,0.003131524
2471,20:43:07,0.006764374
2472,20:43:08,0.007194245
2473,20:43:09,0.001043841
2474,20:43:10,0
2475,20:43:11,0
2476,20:43:12,0
2477,20:43:13,0
2478,20:43:14,0.006198347
2479,20:43:15,0.003064351
2480,20:43:16,0.001512859
2482,20:43:18,0
2483,20:43:19,0.00105042
2484,20:43:20,0.001048218
2485,20:43:21,0
2486,20:43:22,0.003083248
2487,20:43:23,0.002057613
2488,20:43:24,0.018789144
2489,20:43:25,0
2490,20:43:26,0.00106383
2491,20:43:27,0.010111223
2492,20:43:28,0.003161222
2493,20:43:29,0.019633508
2494,20:43:30,0.001012146
2495,20:43:31,0.002173913
2496,20:43:32,0
2497,20:43:33,0
2498,20:43:34,0
2499,20:43:35,0
2500,20:43:36,0.00307377
2501,20:43:37,0.002087683
2502,20:43:38,0.002068252
2503,20:43:39,0.004830918
2504,20:43:40,0.001059322
2505,20:43:41,0
2506,20:43:42,0.003164557
2508,20:43:44,0.001033058
2509,20:43:45,0.01459854
2510,20:43:46,0.003070624
2511,20:43:47,0
2512,20:43:48,0
2513,20:43:49,0.01953602
2514,20:43:50,0.003006012
2515,20:43:51,0
2516,20:43:52,0.009950249
2517,20:43:53,0.027081244
2518,20:43:54,0.00408998
2519,20:43:55,0.009202454
2520,20:43:56,0.003030303
2521,20:43:57,0.006269592
2522,20:43:58,0.004206099
2523,20:43:59,0.001038422
2524,20:44:00,0
2525,20:44:01,0.002070393
2526,20:44:02,0
2527,20:44:03,0.002089864
2528,20:44:04,0.004044489
2529,20:44:05,0.011122346
2530,20:44:06,0
2532,20:44:08,0
2533,20:44:09,0.001059322
2534,20:44:10,0.001036269
2535,20:44:11,0.001033058
2536,20:44:12,0.019027484
2537,20:44:13,0.002051282
2538,20:44:14,0.012526096
2539,20:44:15,0.008359457
2540,20:44:16,0.002047083
2541,20:44:17,0.001061571
2542,20:44:18,0.00102459
2543,20:44:19,0
2544,20:44:20,0
2545,20:44:21,0.002063983
2546,20:44:22,0.001035197
2547,20:44:23,0.002042901
2548,20:44:24,0.001034126
2549,20:44:25,0.003900156
2550,20:44:26,0.021560575
2551,20:44:27,0.006204757
2552,20:44:28,0.012578616
2553,20:44:29,0
2554,20:44:30,0
2555,20:44:31,0
2557,20:44:33,0.001033058
2558,20:44:34,0.001044932
2559,20:44:35,0.001052632
2560,20:44:36,0
2561,20:44:37,0.006315789
2562,20:44:38,0
2563,20:44:39,0
2564,20:44:40,0
2565,20:44:41,0.001033058
2566,20:44:42,0.011235955
2567,20:44:43,0
2568,20:44:44,0.001022495
2569,20:44:45,0.001030928
2570,20:44:46,0
2571,20:44:47,0.008359457
2572,20:44:48,0.014300306
2573,20:44:49,0
2574,20:44:50,0.004052685
2575,20:44:51,0.016494845
2576,20:44:52,0.000789889
2577,20:44:53,0
2579,20:44:55,0
2580,20:44:56,0.001036269
2581,20:44:57,0.00105042
2582,20:44:58,0.004136505
2583,20:44:59,0.009297521
2584,20:45:00,0.027139875
2585,20:45:01,0.045215563
2586,20:45:02,0.061586639
2587,20:45:03,0.001012146
2588,20:45:04,0.013402062
2589,20:45:05,0
2590,20:45:06,0.001046025
2591,20:45:07,0
2592,20:45:08,0
2593,20:45:09,0.001037344
2594,20:45:10,0.007383966
2595,20:45:11,0.001026694
2596,20:45:12,0.009384776
2597,20:45:13,0.006217617
2598,20:45:14,0.009384776
2599,20:45:15,0.001035197
2601,20:45:17,0.018691589
2602,20:45:18,0.035934292
2603,20:45:19,0.052366566
2604,20:45:20,0.071060762
2605,20:45:21,0.001022495
2606,20:45:22,0
2607,20:45:23,0.004127967
2608,20:45:24,0
2609,20:45:25,0.016443988
2610,20:45:26,0.002057613
2611,20:45:27,0.018711019
2612,20:45:28,0.003089598
2613,20:45:29,0.001030928
2614,20:45:30,0.002083333
2615,20:45:31,0.001034126
2616,20:45:32,0
2617,20:45:33,0
2618,20:45:34,0
2619,20:45:35,0
2620,20:45:36,0
2622,20:45:38,0.00729927
2623,20:45:39,0.001025641
2624,20:45:40,0.00204499
2625,20:45:41,0
2626,20:45:42,0
2627,20:45:43,0.001034126
2628,20:45:44,0.003095975
2629,20:45:45,0.008290155
2630,20:45:46,0
2631,20:45:47,0
2632,20:45:48,0
2633,20:45:49,0.007391763
2634,20:45:50,0.001030928
2635,20:45:51,0.001042753
2636,20:45:52,0.012711864
2637,20:45:53,0.002061856
2638,20:45:54,0.002034588
2639,20:45:55,0
2640,20:45:56,0.014925373
2641,20:45:57,0.03219107
2642,20:45:58,0.002072539
2643,20:45:59,0.018518519
2645,20:46:01,0.009433962
2646,20:46:02,0.003181336
2647,20:46:03,0
2648,20:46:04,0.00203666
2649,20:46:05,0.003083248
2650,20:46:06,0
2651,20:46:07,0
2652,20:46:08,0
2653,20:46:09,0
2654,20:46:10,0
2655,20:46:11,0.001020408
2656,20:46:12,0.003080082
2657,20:46:13,0
2658,20:46:14,0.001038422
2659,20:46:15,0.001003009
2660,20:46:16,0.016494845
2661,20:46:17,0
2662,20:46:18,0.001044932
2663,20:46:19,0.010416667
,,
